timestamp,trace_id,impu,node,event_type,result,detail
2026-07-07T16:29:00.497,3998235e40,sip:+999700000001149@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:29:00.533,3998235e40,sip:+999700000001149@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:30:37.427,e94f272059,sip:+999700000002467@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=157s mos=4.5
2026-07-07T16:32:20.018,a6c8b3660f,sip:+999700000004054@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:32:20.062,a6c8b3660f,sip:+999700000004054@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:32:34.152,bbf3b9a7d2,sip:+999700000002832@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000591@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:32:34.189,bbf3b9a7d2,sip:+999700000002832@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,NO_ANSWER,480 No Answer
2026-07-07T16:32:39.235,ef54ed591f,sip:+999700000000149@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003008@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:32:39.292,ef54ed591f,sip:+999700000000149@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:32:46.023,7b1a4d517f,sip:+999700000000318@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:32:46.065,7b1a4d517f,sip:+999700000000318@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:32:51.676,d986736a5a,sip:+999700000001700@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003862@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:32:51.743,d986736a5a,sip:+999700000001700@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:32:58.064,4e3bda932c,sip:+999700000001352@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:32:58.102,4e3bda932c,sip:+999700000001352@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:33:58.712,d986736a5a,sip:+999700000001700@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=66s mos=4.3
2026-07-07T16:34:02.901,65df352be3,sip:+999700000002280@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:34:02.932,65df352be3,sip:+999700000002280@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:34:04.927,1b39f4c86e,sip:+999700000004991@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001755@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:34:04.985,1b39f4c86e,sip:+999700000004991@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:34:08.881,f1e6276dda,sip:+999700000000042@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:34:08.915,f1e6276dda,sip:+999700000000042@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:34:17.638,0d5a300c5a,sip:+999700000002225@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:34:17.665,0d5a300c5a,sip:+999700000002225@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:34:45.553,ef54ed591f,sip:+999700000000149@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=126s mos=4.3
2026-07-07T16:34:50.951,4c77467e82,sip:+999700000001965@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:34:50.973,4c77467e82,sip:+999700000001965@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:35:55.772,0d3af89552,sip:+999700000004657@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000740@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:35:55.828,0d3af89552,sip:+999700000004657@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:36:01.028,1543db6af7,sip:+999700000002329@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:36:01.067,1543db6af7,sip:+999700000002329@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:36:23.256,0d3af89552,sip:+999700000004657@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=27s mos=4.5
2026-07-07T16:36:50.792,1b39f4c86e,sip:+999700000004991@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=165s mos=4.2
2026-07-07T16:37:13.985,e904966f4d,sip:+999700000004477@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002793@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:37:14.015,e904966f4d,sip:+999700000004477@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:37:17.792,cf58249614,sip:+999700000000575@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002106@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:37:17.854,cf58249614,sip:+999700000000575@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:37:39.792,e904966f4d,sip:+999700000004477@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=25s mos=4.1
2026-07-07T16:37:45.129,4e48791307,sip:+999700000004757@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000717@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:37:45.189,4e48791307,sip:+999700000004757@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:38:11.130,a4edb7e20b,sip:+999700000004394@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001310@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:38:11.169,a4edb7e20b,sip:+999700000004394@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:38:15.765,ae3c5a64fc,sip:+999700000002964@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:38:15.789,ae3c5a64fc,sip:+999700000002964@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:38:48.295,cf58249614,sip:+999700000000575@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=90s mos=4.5
2026-07-07T16:38:52.180,959ecf05f6,sip:+999700000002575@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:38:52.204,959ecf05f6,sip:+999700000002575@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:38:53.129,a4edb7e20b,sip:+999700000004394@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=41s mos=4.4
2026-07-07T16:39:19.897,26ad728563,sip:+999700000003959@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003173@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:39:19.965,26ad728563,sip:+999700000003959@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,NO_ANSWER,486 Busy Here
2026-07-07T16:39:48.870,dd1d846162,sip:+999700000000578@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:39:48.910,dd1d846162,sip:+999700000000578@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:42:11.135,9e8a20029e,sip:+999700000003775@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:42:11.176,9e8a20029e,sip:+999700000003775@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:42:16.258,066081a13e,sip:+999700000000462@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002586@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:42:16.298,066081a13e,sip:+999700000000462@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:42:25.030,892c7151e7,sip:+999700000000016@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:42:25.058,892c7151e7,sip:+999700000000016@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:42:57.777,4e48791307,sip:+999700000004757@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=312s mos=4.2
2026-07-07T16:43:18.571,1975b27261,sip:+999700000001785@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:43:18.598,1975b27261,sip:+999700000001785@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:43:29.849,71fd46ea1f,sip:+999700000004383@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:43:29.880,71fd46ea1f,sip:+999700000004383@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:43:49.903,e9c490ba5b,sip:+999700000003383@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:43:49.942,e9c490ba5b,sip:+999700000003383@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:43:51.292,9ccd5b191b,sip:+999700000003745@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002188@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:43:51.330,9ccd5b191b,sip:+999700000003745@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:43:54.890,9436b5fe4a,sip:+999700000004891@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:43:54.930,9436b5fe4a,sip:+999700000004891@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:43:58.583,a53dc07ef1,sip:+999700000001336@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:43:58.603,a53dc07ef1,sip:+999700000001336@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:44:00.666,066081a13e,sip:+999700000000462@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=104s mos=4.5
2026-07-07T16:44:53.829,9ccd5b191b,sip:+999700000003745@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=62s mos=4.5
2026-07-07T16:45:07.283,1fc0383e5d,sip:+999700000002750@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:45:07.328,1fc0383e5d,sip:+999700000002750@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:45:33.058,c34230856a,sip:+999700000004644@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:45:33.103,c34230856a,sip:+999700000004644@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:45:46.353,3a4cb1c19d,sip:+999700000003639@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001596@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:45:46.423,3a4cb1c19d,sip:+999700000003639@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:45:53.698,2fa4b7c372,sip:+999700000002600@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:45:53.744,2fa4b7c372,sip:+999700000002600@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:46:12.551,3a4cb1c19d,sip:+999700000003639@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=26s mos=4.3
2026-07-07T16:46:19.785,8e1b8f7535,sip:+999700000003857@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:46:19.822,8e1b8f7535,sip:+999700000003857@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:47:54.707,c0c756494c,sip:+999700000003909@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000004968@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:47:54.756,c0c756494c,sip:+999700000003909@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:49:12.924,c272d89216,sip:+999700000004125@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:49:12.964,c272d89216,sip:+999700000004125@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:50:12.597,c0c756494c,sip:+999700000003909@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=137s mos=4.2
2026-07-07T16:50:57.945,4c59cba9ae,sip:+999700000003651@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:50:57.980,4c59cba9ae,sip:+999700000003651@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:51:06.895,fcd47fa339,sip:+999700000004683@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:51:06.930,fcd47fa339,sip:+999700000004683@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:51:10.261,16ceef0627,sip:+999700000001808@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002393@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:51:10.269,16ceef0627,sip:+999700000001808@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,FAIL,503
2026-07-07T16:51:51.255,2be4ec45ad,sip:+999700000003103@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003194@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:51:51.314,2be4ec45ad,sip:+999700000003103@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:52:46.641,6be48ee905,sip:+999700000001624@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001811@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:52:46.679,6be48ee905,sip:+999700000001624@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:52:52.310,7e3551d458,sip:+999700000002925@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000004412@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:52:52.381,7e3551d458,sip:+999700000002925@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,NO_ANSWER,486 Busy Here
2026-07-07T16:53:14.333,2be4ec45ad,sip:+999700000003103@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=83s mos=4.5
2026-07-07T16:54:21.743,14b2af4ead,sip:+999700000002639@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000004096@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:54:21.804,14b2af4ead,sip:+999700000002639@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:54:45.477,e1e50582f6,sip:+999700000001955@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:54:45.507,e1e50582f6,sip:+999700000001955@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:55:04.667,93d701df19,sip:+999700000002582@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:55:04.693,93d701df19,sip:+999700000002582@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:55:20.221,901ae7e078,sip:+999700000000313@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:55:20.266,901ae7e078,sip:+999700000000313@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:55:20.894,feaccef1d4,sip:+999700000001768@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001804@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:55:20.949,feaccef1d4,sip:+999700000001768@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:55:21.495,37ccfe9ca3,sip:+999700000003659@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:55:21.519,37ccfe9ca3,sip:+999700000003659@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:55:29.569,24dc35988b,sip:+999700000000808@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000485@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T16:55:29.608,24dc35988b,sip:+999700000000808@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T16:55:36.695,24dc35988b,sip:+999700000000808@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=7s mos=4.2
2026-07-07T16:55:37.714,3ed322525d,sip:+999700000004865@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:55:37.761,3ed322525d,sip:+999700000004865@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:55:47.565,1201fc6317,sip:+999700000004757@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:55:47.600,1201fc6317,sip:+999700000004757@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:56:09.994,900aa3d338,sip:+999700000001493@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:56:10.019,900aa3d338,sip:+999700000001493@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:56:47.617,14b2af4ead,sip:+999700000002639@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=145s mos=4.5
2026-07-07T16:57:07.469,a71053d8dc,sip:+999700000000893@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:57:07.494,a71053d8dc,sip:+999700000000893@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:57:48.180,e8cce7a897,sip:+999700000002159@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:57:48.218,e8cce7a897,sip:+999700000002159@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:58:05.238,feaccef1d4,sip:+999700000001768@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=164s mos=4.5
2026-07-07T16:58:22.360,839fb22eb0,sip:+999700000000309@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:58:22.389,839fb22eb0,sip:+999700000000309@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T16:58:35.158,d685058bfa,sip:+999700000004664@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T16:58:35.191,d685058bfa,sip:+999700000004664@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:00:46.286,6be48ee905,sip:+999700000001624@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=479s mos=4.4
2026-07-07T17:01:10.003,128a1071be,sip:+999700000002616@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:01:10.050,128a1071be,sip:+999700000002616@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:01:42.580,1c0456ce7e,sip:+999700000001371@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:01:42.604,1c0456ce7e,sip:+999700000001371@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:02:14.661,53390008f0,sip:+999700000001280@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:02:14.690,53390008f0,sip:+999700000001280@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:02:47.366,54e718fe41,sip:+999700000003454@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:02:47.417,54e718fe41,sip:+999700000003454@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:03:21.091,ee43cd73e3,sip:+999700000003992@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002372@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:03:21.134,ee43cd73e3,sip:+999700000003992@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T17:03:32.777,3d90ef3f9f,sip:+999700000002668@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001760@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:03:32.786,3d90ef3f9f,sip:+999700000002668@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,FAIL,503
2026-07-07T17:04:12.289,8cb9c67679,sip:+999700000002740@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000004585@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:04:12.331,8cb9c67679,sip:+999700000002740@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T17:05:01.612,94efb70982,sip:+999700000002462@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000361@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:05:01.645,94efb70982,sip:+999700000002462@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,NO_ANSWER,486 Busy Here
2026-07-07T17:05:03.525,64cfc868af,sip:+999700000003779@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:05:03.566,64cfc868af,sip:+999700000003779@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:05:10.762,6dff042a16,sip:+999700000004826@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:05:10.795,6dff042a16,sip:+999700000004826@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:05:20.294,27c08f1731,sip:+999700000000608@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:05:20.338,27c08f1731,sip:+999700000000608@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:06:11.860,1f55a8b18a,sip:+999700000003416@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001277@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:06:11.903,1f55a8b18a,sip:+999700000003416@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T17:06:45.937,f344c14a9a,sip:+999700000000969@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:06:45.972,f344c14a9a,sip:+999700000000969@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:06:54.229,8e0c7ffe9a,sip:+999700000002490@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:06:54.261,8e0c7ffe9a,sip:+999700000002490@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:07:12.052,ee43cd73e3,sip:+999700000003992@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=230s mos=4.5
2026-07-07T17:08:00.630,1f6ea33c0f,sip:+999700000003391@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002361@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:08:00.670,1f6ea33c0f,sip:+999700000003391@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T17:08:20.051,30f4bae9e0,sip:+999700000002372@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:08:20.082,30f4bae9e0,sip:+999700000002372@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:08:26.796,1f6ea33c0f,sip:+999700000003391@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=26s mos=4.4
2026-07-07T17:08:48.072,9385497cfc,sip:+999700000003004@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002894@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:08:48.109,9385497cfc,sip:+999700000003004@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T17:09:01.150,a41a698313,sip:+999700000003074@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002158@ims.mnc070.mcc999.3gpp.network.org
2026-07-07T17:09:01.191,a41a698313,sip:+999700000003074@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-07T17:09:04.179,1f55a8b18a,sip:+999700000003416@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=172s mos=3.9
2026-07-07T17:09:04.187,46ef024874,sip:+999700000002405@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:09:04.215,46ef024874,sip:+999700000002405@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:09:06.336,fe8d6e359f,sip:+999700000001133@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-07T17:09:06.368,fe8d6e359f,sip:+999700000001133@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-07T17:09:15.791,36024b20a2,sip:+999700000004841@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
